time,lat,lon,spei12
2019-10-16,31.75,-8.75,-1.7303885
2019-10-16,31.75,-8.25,-1.667343
2019-10-16,31.75,-7.75,-1.6631027
2019-10-16,31.75,-7.25,-1.6877478
2019-10-16,31.75,-6.75,-1.6695092
2019-10-16,31.75,-6.25,-1.5695759
2019-10-16,31.75,-5.75,-1.4015793
2019-10-16,31.75,-5.25,-1.4790734
2019-10-16,31.75,-4.75,-1.5413841
2019-10-16,31.75,-4.25,-1.4708984
2019-10-16,31.75,-3.75,-1.5248162
2019-10-16,31.75,-3.25,-1.555155
2019-10-16,31.75,-2.75,-1.9020015
2019-10-16,31.75,-2.25,-1.7935549
2019-10-16,31.75,-1.75,-1.6572691
2019-10-16,31.75,-1.25,-1.5044336
2019-10-16,32.25,-9.25,-1.6737366
2019-10-16,32.25,-8.75,-1.7434436
2019-10-16,32.25,-8.25,-1.8008496
2019-10-16,32.25,-7.75,-1.797814
2019-10-16,32.25,-7.25,-1.9177327
2019-10-16,32.25,-6.75,-1.8930976
2019-10-16,32.25,-6.25,-1.8807847
2019-10-16,32.25,-5.75,-1.6825955
2019-10-16,32.25,-5.25,-1.4849424
2019-10-16,32.25,-4.75,-1.4533101
2019-10-16,32.25,-4.25,-1.4538075
2019-10-16,32.25,-3.75,-1.5343921
2019-10-16,32.25,-3.25,-1.6513325
2019-10-16,32.25,-2.75,-1.6582553
2019-10-16,32.25,-2.25,-1.6832198
2019-10-16,32.25,-1.75,-1.3028511
2019-10-16,32.25,-1.25,-1.4860431
2019-10-16,32.75,-16.75,-1.9308292
2019-10-16,32.75,-9.25,-1.7530752
2019-10-16,32.75,-8.75,-1.8212335
2019-10-16,32.75,-8.25,-1.8968881
2019-10-16,32.75,-7.75,-1.9221367
2019-10-16,32.75,-7.25,-1.9591229
2019-10-16,32.75,-6.75,-1.9757453
2019-10-16,32.75,-6.25,-1.9513402
2019-10-16,32.75,-5.75,-1.9191206
2019-10-16,32.75,-5.25,-1.7766504
2019-10-16,32.75,-4.75,-1.8456823
2019-10-16,32.75,-4.25,-1.741933
2019-10-16,32.75,-3.75,-1.6696192
2019-10-16,32.75,-3.25,-1.6517845
2019-10-16,32.75,-2.75,-1.6856765
2019-10-16,32.75,-2.25,-1.6542315
2019-10-16,32.75,-1.75,-1.4853641
2019-10-16,32.75,-1.25,-1.3450254
2019-10-16,33.25,-8.75,-1.9499274
2019-10-16,33.25,-8.25,-1.9797013
2019-10-16,33.25,-7.75,-1.9220017
2019-10-16,33.25,-7.25,-1.9529672
2019-10-16,33.25,-6.75,-1.9640052
2019-10-16,33.25,-6.25,-1.9479941
2019-10-16,33.25,-5.75,-2.021091
2019-10-16,33.25,-5.25,-1.9989451
2019-10-16,33.25,-4.75,-2.0099723
2019-10-16,33.25,-4.25,-2.005005
2019-10-16,33.25,-3.75,-1.9950091
2019-10-16,33.25,-3.25,-1.8478926
2019-10-16,33.25,-2.75,-1.8164091
2019-10-16,33.25,-2.25,-1.685032
2019-10-16,33.25,-1.75,-1.6527103
2019-10-16,33.25,-1.25,-1.5920339
2019-10-16,33.75,-7.75,-2.0447285
2019-10-16,33.75,-7.25,-1.9983122
2019-10-16,33.75,-6.75,-2.0566483
2019-10-16,33.75,-6.25,-2.0524323
2019-10-16,33.75,-5.75,-2.0324495
2019-10-16,33.75,-5.25,-2.138049
2019-10-16,33.75,-4.75,-2.2191591
2019-10-16,33.75,-4.25,-2.1057158
2019-10-16,33.75,-3.75,-2.0582755
2019-10-16,33.75,-3.25,-1.8900266
2019-10-16,33.75,-2.75,-1.870466
2019-10-16,33.75,-2.25,-1.820991
2019-10-16,33.75,-1.75,-1.6532071
2019-10-16,33.75,-1.25,-1.6730814
2019-10-16,34.25,-6.75,-2.1312928
2019-10-16,34.25,-6.25,-2.1861932
2019-10-16,34.25,-5.75,-2.1480818
2019-10-16,34.25,-5.25,-2.1332777
2019-10-16,34.25,-4.75,-2.2413871
2019-10-16,34.25,-4.25,-2.2808273
2019-10-16,34.25,-3.75,-2.2556121
2019-10-16,34.25,-3.25,-2.2104752
2019-10-16,34.25,-2.75,-1.9794835
2019-10-16,34.25,-2.25,-1.9103436
2019-10-16,34.25,-1.75,-1.9254044
2019-10-16,34.25,-1.25,-1.7606779
2019-10-16,34.75,-6.25,-2.2103724
2019-10-16,34.75,-5.75,-2.2261164
2019-10-16,34.75,-5.25,-2.2151213
2019-10-16,34.75,-4.75,-2.2412195
2019-10-16,34.75,-4.25,-2.2825654
2019-10-16,34.75,-3.75,-2.2259488
2019-10-16,34.75,-3.25,-2.2726223
2019-10-16,34.75,-2.75,-2.1184528
2019-10-16,34.75,-2.25,-1.8851281
2019-10-16,34.75,-1.75,-1.8906289
2019-10-16,34.75,-1.25,-1.8357091
2019-10-16,35.25,-6.25,-2.3064873
2019-10-16,35.25,-5.75,-2.3173988
2019-10-16,35.25,-5.25,-2.3173296
2019-10-16,35.25,-4.75,-2.2361016
2019-10-16,35.25,-4.25,-2.2270296
2019-10-16,35.25,-3.75,-2.20841
2019-10-16,35.25,-3.25,-2.2570975
2019-10-16,35.25,-2.75,-2.1669507
2019-10-16,35.25,-2.25,-2.10235
2019-10-16,35.25,-1.75,-2.1102574
2019-10-16,35.25,-1.25,-2.0488167
2019-10-16,35.75,-5.75,-2.3416507
2019-10-16,35.75,-5.25,-2.2787354
2019-10-16,35.75,-1.25,-2.055454
2019-11-16,27.25,-13.25,-2.3478448
2019-11-16,27.25,-12.75,-2.3421822
2019-11-16,27.25,-12.25,-2.223866
2019-11-16,27.25,-11.75,-1.9235461
2019-11-16,27.25,-11.25,-1.9947143
2019-11-16,27.25,-10.75,-1.9791945
2019-11-16,27.25,-10.25,-1.8299488
2019-11-16,27.25,-9.75,-1.8029561
2019-11-16,27.25,-9.25,-1.7486104
2019-11-16,27.25,-8.75,-1.7280306
2019-11-16,27.25,-8.25,-1.7570908
2019-11-16,27.25,-7.75,-1.7454287
2019-11-16,27.25,-7.25,-1.7023002
2019-11-16,27.25,-6.75,-1.728999
2019-11-16,27.25,-6.25,-1.651496
2019-11-16,27.25,-5.75,-1.6019528
2019-11-16,27.25,-5.25,-1.5131571
2019-11-16,27.25,-4.75,-1.5617429
2019-11-16,27.25,-4.25,-1.5872797
2019-11-16,27.25,-3.75,-1.7017895
2019-11-16,27.25,-3.25,-1.6607319
2019-11-16,27.25,-2.75,-1.7541622
2019-11-16,27.25,-2.25,-1.7044002
2019-11-16,27.25,-1.75,-1.8740212
2019-11-16,27.25,-1.25,-1.8910586
2019-11-16,27.75,-15.75,-1.9057496
2019-11-16,27.75,-15.25,-2.0764005
2019-11-16,27.75,-13.25,-2.2778232
2019-11-16,27.75,-12.75,-2.394571
2019-11-16,27.75,-12.25,-2.1905777
2019-11-16,27.75,-11.75,-2.2401285
2019-11-16,27.75,-11.25,-2.1200335
2019-11-16,27.75,-10.75,-1.9911033
2019-11-16,27.75,-10.25,-1.8448404
2019-11-16,27.75,-9.75,-1.9339217
2019-11-16,27.75,-9.25,-1.7698276
2019-11-16,27.75,-8.75,-1.8432864
2019-11-16,27.75,-8.25,-1.7825166
2019-11-16,27.75,-7.75,-1.7502562
2019-11-16,27.75,-7.25,-1.6772689
2019-11-16,27.75,-6.75,-1.8511145
2019-11-16,27.75,-6.25,-1.7844518
2019-11-16,27.75,-5.75,-1.738767
2019-11-16,27.75,-5.25,-1.6264685
2019-11-16,27.75,-4.75,-1.6708062
2019-11-16,27.75,-4.25,-1.6200413
2019-11-16,27.75,-3.75,-1.6058336
2019-11-16,27.75,-3.25,-1.7082841
2019-11-16,27.75,-2.75,-1.7472117
2019-11-16,27.75,-2.25,-1.7634174
2019-11-16,27.75,-1.75,-1.8404628
2019-11-16,27.75,-1.25,-1.9326668
2019-11-16,28.25,-16.75,-1.9370484
2019-11-16,28.25,-16.25,-1.8589373
2019-11-16,28.25,-15.75,-1.870801
2019-11-16,28.25,-15.25,-2.0337057
2019-11-16,28.25,-14.25,-2.2083502
2019-11-16,28.25,-13.75,-2.2523696
2019-11-16,28.25,-12.25,-2.3003716
2019-11-16,28.25,-11.75,-2.1423235
2019-11-16,28.25,-11.25,-1.9181353
2019-11-16,28.25,-10.75,-1.9671016
2019-11-16,28.25,-10.25,-1.9019893
2019-11-16,28.25,-9.75,-1.7880411
2019-11-16,28.25,-9.25,-1.7239946
2019-11-16,28.25,-8.75,-1.8680093
2019-11-16,28.25,-8.25,-1.9638119
2019-11-16,28.25,-7.75,-1.9547421
2019-11-16,28.25,-7.25,-1.8774427
2019-11-16,28.25,-6.75,-1.9299793
2019-11-16,28.25,-6.25,-1.9231973
2019-11-16,28.25,-5.75,-1.8675382
2019-11-16,28.25,-5.25,-1.7843506
2019-11-16,28.25,-4.75,-1.7711756
2019-11-16,28.25,-4.25,-1.5460194
2019-11-16,28.25,-3.75,-1.8200457
2019-11-16,28.25,-3.25,-1.968004
2019-11-16,28.25,-2.75,-1.8231066
2019-11-16,28.25,-2.25,-1.8122101
2019-11-16,28.25,-1.75,-1.8893671
2019-11-16,28.25,-1.25,-1.8954706
2019-11-16,28.75,-16.25,-1.9702424
2019-11-16,28.75,-13.75,-2.2415326
2019-11-16,28.75,-11.25,-1.9641837
2019-11-16,28.75,-10.75,-1.7888283
2019-11-16,28.75,-10.25,-1.7737917
2019-11-16,28.75,-9.75,-1.7206222
2019-11-16,28.75,-9.25,-1.8370574
2019-11-16,28.75,-8.75,-1.9231527
2019-11-16,28.75,-8.25,-2.12936
2019-11-16,28.75,-7.75,-2.0449839
2019-11-16,28.75,-7.25,-2.022272
2019-11-16,28.75,-6.75,-1.9911835
2019-11-16,28.75,-6.25,-1.9604038
2019-11-16,28.75,-5.75,-1.891367
2019-11-16,28.75,-5.25,-1.7619123
2019-11-16,28.75,-4.75,-1.624891
2019-11-16,28.75,-4.25,-1.5698563
2019-11-16,28.75,-3.75,-1.7174383
2019-11-16,28.75,-3.25,-1.8484768
2019-11-16,28.75,-2.75,-1.8601679
2019-11-16,28.75,-2.25,-1.9510505
2019-11-16,28.75,-1.75,-1.9557029
2019-11-16,28.75,-1.25,-1.9418907
2019-11-16,29.25,-13.75,-2.2517436
2019-11-16,29.25,-10.25,-1.7189641
2019-11-16,29.25,-9.75,-1.7202971
2019-11-16,29.25,-9.25,-1.7954842
2019-11-16,29.25,-8.75,-1.9092021
2019-11-16,29.25,-8.25,-2.0337827
2019-11-16,29.25,-7.75,-2.0501108
2019-11-16,29.25,-7.25,-2.144274
2019-11-16,29.25,-6.75,-2.0301347
2019-11-16,29.25,-6.25,-1.9319547
2019-11-16,29.25,-5.75,-1.8227565
2019-11-16,29.25,-5.25,-1.6807221
2019-11-16,29.25,-4.75,-1.7576481
2019-11-16,29.25,-4.25,-1.5112896
2019-11-16,29.25,-3.75,-1.708459
2019-11-16,29.25,-3.25,-1.7593575
2019-11-16,29.25,-2.75,-1.921461
2019-11-16,29.25,-2.25,-1.9542533
2019-11-16,29.25,-1.75,-2.073418
2019-11-16,29.25,-1.25,-2.0695617
2019-11-16,29.75,-10.25,-1.77111
2019-11-16,29.75,-9.75,-1.8555818
2019-11-16,29.75,-9.25,-1.7180837
2019-11-16,29.75,-8.75,-1.6127548
2019-11-16,29.75,-8.25,-1.8725092
2019-11-16,29.75,-7.75,-2.0014603
2019-11-16,29.75,-7.25,-2.0125816
2019-11-16,29.75,-6.75,-1.8626289
2019-11-16,29.75,-6.25,-1.867882
2019-11-16,29.75,-5.75,-1.8768028
2019-11-16,29.75,-5.25,-1.8360165
2019-11-16,29.75,-4.75,-1.9090846
2019-11-16,29.75,-4.25,-1.6913185
2019-11-16,29.75,-3.75,-1.7372067
2019-11-16,29.75,-3.25,-1.9133846
2019-11-16,29.75,-2.75,-1.9404051
2019-11-16,29.75,-2.25,-2.0292633
2019-11-16,29.75,-1.75,-2.0268276
2019-11-16,29.75,-1.25,-2.0624006
2019-11-16,30.25,-9.75,-1.9059262
2019-11-16,30.25,-9.25,-1.7992985
2019-11-16,30.25,-8.75,-1.7640692
2019-11-16,30.25,-8.25,-1.6226072
2019-11-16,30.25,-7.75,-1.4287958
2019-11-16,30.25,-7.25,-1.6307164
2019-11-16,30.25,-6.75,-1.7447757
2019-11-16,30.25,-6.25,-1.6448847
2019-11-16,30.25,-5.75,-1.7738757
2019-11-16,30.25,-5.25,-1.7544078
2019-11-16,30.25,-4.75,-1.6844245
2019-11-16,30.25,-4.25,-1.6768844
2019-11-16,30.25,-3.75,-1.7869655
2019-11-16,30.25,-3.25,-1.8392942
2019-11-16,30.25,-2.75,-1.935787
2019-11-16,30.25,-2.25,-2.0199487
2019-11-16,30.25,-1.75,-2.1537576
2019-11-16,30.25,-1.25,-2.0402396
2019-11-16,30.75,-9.75,-1.5154592
2019-11-16,30.75,-9.25,-1.5230868
2019-11-16,30.75,-8.75,-1.482818
2019-11-16,30.75,-8.25,-1.5665717
2019-11-16,30.75,-7.75,-1.2879539
2019-11-16,30.75,-7.25,-1.5006158
2019-11-16,30.75,-6.75,-1.6393595
2019-11-16,30.75,-6.25,-1.62119
2019-11-16,30.75,-5.75,-1.6626045
2019-11-16,30.75,-5.25,-1.7081791
2019-11-16,30.75,-4.75,-1.8446233
2019-11-16,30.75,-4.25,-1.9388729
2019-11-16,30.75,-3.75,-1.8770006
2019-11-16,30.75,-3.25,-1.8305855
2019-11-16,30.75,-2.75,-2.0405612
2019-11-16,30.75,-2.25,-1.9987952
2019-11-16,30.75,-1.75,-2.1167488
2019-11-16,30.75,-1.25,-1.9175189
2019-11-16,31.25,-9.75,-1.5116339
2019-11-16,31.25,-9.25,-1.3687389
2019-11-16,31.25,-8.75,-1.5692105
2019-11-16,31.25,-8.25,-1.4603721
2019-11-16,31.25,-7.75,-1.3366009
2019-11-16,31.25,-7.25,-1.357508
2019-11-16,31.25,-6.75,-1.3414321
2019-11-16,31.25,-6.25,-1.6176081
2019-11-16,31.25,-5.75,-1.685081
2019-11-16,31.25,-5.25,-1.8159367
2019-11-16,31.25,-4.75,-1.759789
2019-11-16,31.25,-4.25,-1.7373021
2019-11-16,31.25,-3.75,-1.6758255
2019-11-16,31.25,-3.25,-1.7531233
2019-11-16,31.25,-2.75,-1.9248397
2019-11-16,31.25,-2.25,-2.0772
2019-11-16,31.25,-1.75,-1.8238796
2019-11-16,31.25,-1.25,-1.7996335
2019-11-16,31.75,-9.75,-1.6871108
2019-11-16,31.75,-9.25,-1.5809429
2019-11-16,31.75,-8.75,-1.8176143
2019-11-16,31.75,-8.25,-1.7324519
2019-11-16,31.75,-7.75,-1.707742
2019-11-16,31.75,-7.25,-1.7147171
2019-11-16,31.75,-6.75,-1.7049464
2019-11-16,31.75,-6.25,-1.6205777
2019-11-16,31.75,-5.75,-1.5331808
2019-11-16,31.75,-5.25,-1.6591352
2019-11-16,31.75,-4.75,-1.7800229
2019-11-16,31.75,-4.25,-1.7317413
2019-11-16,31.75,-3.75,-1.7604449
2019-11-16,31.75,-3.25,-1.7150329
2019-11-16,31.75,-2.75,-2.0264401
2019-11-16,31.75,-2.25,-1.9645231
2019-11-16,31.75,-1.75,-1.8185198
2019-11-16,31.75,-1.25,-1.701791
2019-11-16,32.25,-9.25,-1.761077
2019-11-16,32.25,-8.75,-1.8378458
2019-11-16,32.25,-8.25,-1.8774903
2019-11-16,32.25,-7.75,-1.844575
2019-11-16,32.25,-7.25,-1.9179251
2019-11-16,32.25,-6.75,-1.8721819
2019-11-16,32.25,-6.25,-1.8884866
2019-11-16,32.25,-5.75,-1.7512076
2019-11-16,32.25,-5.25,-1.6276762
2019-11-16,32.25,-4.75,-1.6026696
2019-11-16,32.25,-4.25,-1.6136535
2019-11-16,32.25,-3.75,-1.6490103
2019-11-16,32.25,-3.25,-1.7429572
2019-11-16,32.25,-2.75,-1.7587112
2019-11-16,32.25,-2.25,-1.7846198
2019-11-16,32.25,-1.75,-1.4191353
2019-11-16,32.25,-1.25,-1.6320137
2019-11-16,32.75,-16.75,-2.1682205
2019-11-16,32.75,-9.25,-1.8148757
2019-11-16,32.75,-8.75,-1.9145161
2019-11-16,32.75,-8.25,-1.9541893
2019-11-16,32.75,-7.75,-1.9468802
2019-11-16,32.75,-7.25,-1.9716268
2019-11-16,32.75,-6.75,-1.9410044
2019-11-16,32.75,-6.25,-1.915759
2019-11-16,32.75,-5.75,-1.9011583
2019-11-16,32.75,-5.25,-1.8230526
2019-11-16,32.75,-4.75,-1.8773196
2019-11-16,32.75,-4.25,-1.7381436
2019-11-16,32.75,-3.75,-1.6847394
2019-11-16,32.75,-3.25,-1.6484907
2019-11-16,32.75,-2.75,-1.6691519
2019-11-16,32.75,-2.25,-1.6560861
2019-11-16,32.75,-1.75,-1.546753
2019-11-16,32.75,-1.25,-1.383529
2019-11-16,33.25,-8.75,-2.026585
2019-11-16,33.25,-8.25,-2.0215533
2019-11-16,33.25,-7.75,-1.9530333
2019-11-16,33.25,-7.25,-1.9503932
2019-11-16,33.25,-6.75,-1.9723682
2019-11-16,33.25,-6.25,-1.9508256
2019-11-16,33.25,-5.75,-2.0200794
2019-11-16,33.25,-5.25,-1.9769958
2019-11-16,33.25,-4.75,-2.0612133
2019-11-16,33.25,-4.25,-1.9596266
2019-11-16,33.25,-3.75,-1.9216685
2019-11-16,33.25,-3.25,-1.7812134
2019-11-16,33.25,-2.75,-1.7381133
2019-11-16,33.25,-2.25,-1.6633203
2019-11-16,33.25,-1.75,-1.6163099
2019-11-16,33.25,-1.25,-1.5981462
2019-11-16,33.75,-7.75,-2.0786092
2019-11-16,33.75,-7.25,-2.0460818
2019-11-16,33.75,-6.75,-2.1401665
2019-11-16,33.75,-6.25,-2.0979533
2019-11-16,33.75,-5.75,-2.071752
2019-11-16,33.75,-5.25,-2.1675856
2019-11-16,33.75,-4.75,-2.1899881
2019-11-16,33.75,-4.25,-2.0664284
2019-11-16,33.75,-3.75,-1.9837826
2019-11-16,33.75,-3.25,-1.786289
2019-11-16,33.75,-2.75,-1.7834861
2019-11-16,33.75,-2.25,-1.7287424
2019-11-16,33.75,-1.75,-1.5903761
2019-11-16,33.75,-1.25,-1.639281
2019-11-16,34.25,-6.75,-2.2842972
2019-11-16,34.25,-6.25,-2.2786229
2019-11-16,34.25,-5.75,-2.2188892
2019-11-16,34.25,-5.25,-2.163357
2019-11-16,34.25,-4.75,-2.2036226
2019-11-16,34.25,-4.25,-2.159973
2019-11-16,34.25,-3.75,-2.122862
2019-11-16,34.25,-3.25,-2.0880039
2019-11-16,34.25,-2.75,-1.8440678
2019-11-16,34.25,-2.25,-1.7589173
2019-11-16,34.25,-1.75,-1.7809775
2019-11-16,34.25,-1.25,-1.6167581
2019-11-16,34.75,-6.25,-2.4021752
2019-11-16,34.75,-5.75,-2.393078
2019-11-16,34.75,-5.25,-2.3008604
2019-11-16,34.75,-4.75,-2.2269828
2019-11-16,34.75,-4.25,-2.2101421
2019-11-16,34.75,-3.75,-2.1398227
2019-11-16,34.75,-3.25,-2.1627567
2019-11-16,34.75,-2.75,-1.9952549
2019-11-16,34.75,-2.25,-1.7435939
2019-11-16,34.75,-1.75,-1.7059017
2019-11-16,34.75,-1.25,-1.6675918
2019-11-16,35.25,-6.25,-2.4690764
2019-11-16,35.25,-5.75,-2.4887087
2019-11-16,35.25,-5.25,-2.448614
2019-11-16,35.25,-4.75,-2.2242293
2019-11-16,35.25,-4.25,-2.2035487
2019-11-16,35.25,-3.75,-2.2112968
2019-11-16,35.25,-3.25,-2.207006
2019-11-16,35.25,-2.75,-2.0614288
2019-11-16,35.25,-2.25,-1.9681175
2019-11-16,35.25,-1.75,-1.9437554
2019-11-16,35.25,-1.25,-1.9252802
2019-11-16,35.75,-5.75,-2.5325549
2019-11-16,35.75,-5.25,-2.3717794
2019-11-16,35.75,-1.25,-1.972627
2019-12-16,27.25,-13.25,-2.1131709
2019-12-16,27.25,-12.75,-2.10815
2019-12-16,27.25,-12.25,-2.032272
2019-12-16,27.25,-11.75,-1.813626
2019-12-16,27.25,-11.25,-1.9675752
2019-12-16,27.25,-10.75,-1.923087
2019-12-16,27.25,-10.25,-1.824579
2019-12-16,27.25,-9.75,-1.746041
2019-12-16,27.25,-9.25,-1.6929722
2019-12-16,27.25,-8.75,-1.6613592
2019-12-16,27.25,-8.25,-1.7533699
2019-12-16,27.25,-7.75,-1.7414898
2019-12-16,27.25,-7.25,-1.6304125
2019-12-16,27.25,-6.75,-1.7174097
2019-12-16,27.25,-6.25,-1.5622865
2019-12-16,27.25,-5.75,-1.5124786
2019-12-16,27.25,-5.25,-1.4161277
2019-12-16,27.25,-4.75,-1.4620359
2019-12-16,27.25,-4.25,-1.491772
2019-12-16,27.25,-3.75,-1.709372
2019-12-16,27.25,-3.25,-1.671215
2019-12-16,27.25,-2.75,-1.7015588
2019-12-16,27.25,-2.25,-1.6489558
2019-12-16,27.25,-1.75,-1.8888534
2019-12-16,27.25,-1.25,-1.9051763
2019-12-16,27.75,-15.75,-1.4997836
2019-12-16,27.75,-15.25,-1.699955
2019-12-16,27.75,-13.25,-2.1215198
2019-12-16,27.75,-12.75,-2.1248975
2019-12-16,27.75,-12.25,-2.0330176
2019-12-16,27.75,-11.75,-2.1107078
2019-12-16,27.75,-11.25,-2.0585303
2019-12-16,27.75,-10.75,-1.9550686
2019-12-16,27.75,-10.25,-1.8628902
2019-12-16,27.75,-9.75,-1.8980651
2019-12-16,27.75,-9.25,-1.7345445
2019-12-16,27.75,-8.75,-1.7986138
2019-12-16,27.75,-8.25,-1.6996695
2019-12-16,27.75,-7.75,-1.6615719
2019-12-16,27.75,-7.25,-1.6336352
2019-12-16,27.75,-6.75,-1.757958
2019-12-16,27.75,-6.25,-1.7469196
2019-12-16,27.75,-5.75,-1.6328717
2019-12-16,27.75,-5.25,-1.5315391
2019-12-16,27.75,-4.75,-1.5785959
2019-12-16,27.75,-4.25,-1.6356449
2019-12-16,27.75,-3.75,-1.5220476
2019-12-16,27.75,-3.25,-1.6521896
2019-12-16,27.75,-2.75,-1.7586874
2019-12-16,27.75,-2.25,-1.7796946
2019-12-16,27.75,-1.75,-1.8615445
2019-12-16,27.75,-1.25,-1.8889711
2019-12-16,28.25,-16.75,-1.5521004
2019-12-16,28.25,-16.25,-1.4165809
2019-12-16,28.25,-15.75,-1.4489355
2019-12-16,28.25,-15.25,-1.7021788
2019-12-16,28.25,-14.25,-1.9405951
2019-12-16,28.25,-13.75,-2.0732036
2019-12-16,28.25,-12.25,-2.1999068
2019-12-16,28.25,-11.75,-2.0831654
2019-12-16,28.25,-11.25,-1.9242371
2019-12-16,28.25,-10.75,-2.0084937
2019-12-16,28.25,-10.25,-1.9317966
2019-12-16,28.25,-9.75,-1.8455251
2019-12-16,28.25,-9.25,-1.7290539
2019-12-16,28.25,-8.75,-1.8080697
2019-12-16,28.25,-8.25,-1.8721414
2019-12-16,28.25,-7.75,-1.8426071
2019-12-16,28.25,-7.25,-1.7331245
2019-12-16,28.25,-6.75,-1.7899662
2019-12-16,28.25,-6.25,-1.7674223
2019-12-16,28.25,-5.75,-1.7153319
2019-12-16,28.25,-5.25,-1.656639
2019-12-16,28.25,-4.75,-1.6695172
2019-12-16,28.25,-4.25,-1.4649391
2019-12-16,28.25,-3.75,-1.7534745
2019-12-16,28.25,-3.25,-1.9577157
2019-12-16,28.25,-2.75,-1.8314623
2019-12-16,28.25,-2.25,-1.8246663
2019-12-16,28.25,-1.75,-1.8999436
2019-12-16,28.25,-1.25,-1.9104971
2019-12-16,28.75,-16.25,-1.540939
2019-12-16,28.75,-13.75,-2.06186
2019-12-16,28.75,-11.25,-1.9841923
2019-12-16,28.75,-10.75,-1.8420669
2019-12-16,28.75,-10.25,-1.8144758
2019-12-16,28.75,-9.75,-1.6981894
2019-12-16,28.75,-9.25,-1.7810096
2019-12-16,28.75,-8.75,-1.790095
2019-12-16,28.75,-8.25,-2.014313
2019-12-16,28.75,-7.75,-1.8902686
2019-12-16,28.75,-7.25,-1.8561782
2019-12-16,28.75,-6.75,-1.8048656
2019-12-16,28.75,-6.25,-1.776348
2019-12-16,28.75,-5.75,-1.7028837
2019-12-16,28.75,-5.25,-1.6409817
2019-12-16,28.75,-4.75,-1.5546592
2019-12-16,28.75,-4.25,-1.5611268
2019-12-16,28.75,-3.75,-1.7097011
2019-12-16,28.75,-3.25,-1.8309819
2019-12-16,28.75,-2.75,-1.8267797
2019-12-16,28.75,-2.25,-1.9315771
2019-12-16,28.75,-1.75,-1.960037
2019-12-16,28.75,-1.25,-1.9499352
2019-12-16,29.25,-13.75,-2.0411367
2019-12-16,29.25,-10.25,-1.7097579
2019-12-16,29.25,-9.75,-1.6719117
2019-12-16,29.25,-9.25,-1.6683022
2019-12-16,29.25,-8.75,-1.7595979
2019-12-16,29.25,-8.25,-1.8629308
2019-12-16,29.25,-7.75,-1.878708
2019-12-16,29.25,-7.25,-1.972205
2019-12-16,29.25,-6.75,-1.8058224
2019-12-16,29.25,-6.25,-1.6846683
2019-12-16,29.25,-5.75,-1.584913
2019-12-16,29.25,-5.25,-1.4534
2019-12-16,29.25,-4.75,-1.6683141
2019-12-16,29.25,-4.25,-1.4231482
2019-12-16,29.25,-3.75,-1.6931326
2019-12-16,29.25,-3.25,-1.7417585
2019-12-16,29.25,-2.75,-1.8954507
2019-12-16,29.25,-2.25,-1.9375843
2019-12-16,29.25,-1.75,-2.042995
2019-12-16,29.25,-1.25,-1.983684
2019-12-16,29.75,-10.25,-1.7457237
2019-12-16,29.75,-9.75,-1.6949887
2019-12-16,29.75,-9.25,-1.5060353
2019-12-16,29.75,-8.75,-1.396646
2019-12-16,29.75,-8.25,-1.6533726
2019-12-16,29.75,-7.75,-1.7502306
2019-12-16,29.75,-7.25,-1.8061271
2019-12-16,29.75,-6.75,-1.5946234
2019-12-16,29.75,-6.25,-1.5836236
2019-12-16,29.75,-5.75,-1.5972015
2019-12-16,29.75,-5.25,-1.6297183
2019-12-16,29.75,-4.75,-1.7423981
2019-12-16,29.75,-4.25,-1.6686157
2019-12-16,29.75,-3.75,-1.6651657
2019-12-16,29.75,-3.25,-1.8213769
2019-12-16,29.75,-2.75,-1.8334022
2019-12-16,29.75,-2.25,-1.9629722
2019-12-16,29.75,-1.75,-1.9767299
2019-12-16,29.75,-1.25,-2.0204234
2019-12-16,30.25,-9.75,-1.725215
2019-12-16,30.25,-9.25,-1.52644
2019-12-16,30.25,-8.75,-1.4601922
2019-12-16,30.25,-8.25,-1.3762021
2019-12-16,30.25,-7.75,-1.172548
2019-12-16,30.25,-7.25,-1.3613117
2019-12-16,30.25,-6.75,-1.4764466
2019-12-16,30.25,-6.25,-1.3921014
2019-12-16,30.25,-5.75,-1.4664814
2019-12-16,30.25,-5.25,-1.5138326
2019-12-16,30.25,-4.75,-1.6011162
2019-12-16,30.25,-4.25,-1.6715903
2019-12-16,30.25,-3.75,-1.7442269
2019-12-16,30.25,-3.25,-1.837114
2019-12-16,30.25,-2.75,-1.8514456
2019-12-16,30.25,-2.25,-1.898104
2019-12-16,30.25,-1.75,-2.0755603
2019-12-16,30.25,-1.25,-1.9934086
2019-12-16,30.75,-9.75,-1.2131833
2019-12-16,30.75,-9.25,-1.1845026
2019-12-16,30.75,-8.75,-1.1518117
2019-12-16,30.75,-8.25,-1.2184908
2019-12-16,30.75,-7.75,-1.0035188
2019-12-16,30.75,-7.25,-1.2048179
2019-12-16,30.75,-6.75,-1.3384726
2019-12-16,30.75,-6.25,-1.3330979
2019-12-16,30.75,-5.75,-1.3669469
2019-12-16,30.75,-5.25,-1.5191088
2019-12-16,30.75,-4.75,-1.7142181
2019-12-16,30.75,-4.25,-1.8800621
2019-12-16,30.75,-3.75,-1.8058765
2019-12-16,30.75,-3.25,-1.7653364
2019-12-16,30.75,-2.75,-1.9351315
