time,lat,lon,spei12,region
2018-01-16,27.25,-12.25,-2.3299828,Laayoune-Sakia El Hamra
2018-01-16,27.25,-11.75,-2.1954281,Laayoune-Sakia El Hamra
2018-01-16,27.25,-11.25,-2.1124926,Laayoune-Sakia El Hamra
2018-01-16,27.25,-10.75,-2.2743847,Guelmim-Oued Noun
2018-01-16,27.25,-10.25,-2.219744,Guelmim-Oued Noun
2018-01-16,27.25,-9.75,-2.2333252,Guelmim-Oued Noun
2018-01-16,27.25,-9.25,-2.2547324,Guelmim-Oued Noun
2018-01-16,27.25,-8.75,-2.226511,Guelmim-Oued Noun
2018-01-16,27.25,-8.25,-2.1757321,Guelmim-Oued Noun
2018-01-16,27.25,-7.75,-2.2656872,Guelmim-Oued Noun
2018-01-16,27.25,-7.25,-2.245298,Guelmim-Oued Noun
2018-01-16,27.25,-6.75,-2.2644374,Souss-Massa
2018-01-16,27.25,-6.25,-2.2356956,Draa-Tafilalet
2018-01-16,27.25,-5.75,-2.1967196,Draa-Tafilalet
2018-01-16,27.25,-5.25,-2.1766472,Draa-Tafilalet
2018-01-16,27.25,-4.75,-2.1700182,Draa-Tafilalet
2018-01-16,27.25,-4.25,-2.2957292,Draa-Tafilalet
2018-01-16,27.25,-3.75,-2.3333688,Draa-Tafilalet
2018-01-16,27.25,-3.25,-2.2801018,Draa-Tafilalet
2018-01-16,27.25,-2.75,-2.2220206,Draa-Tafilalet
2018-01-16,27.25,-2.25,-2.2207348,Draa-Tafilalet
2018-01-16,27.25,-1.75,-2.0678377,Draa-Tafilalet
2018-01-16,27.25,-1.25,-2.110242,Draa-Tafilalet
2018-01-16,27.75,-15.75,-1.5839522,Laayoune-Sakia El Hamra
2018-01-16,27.75,-15.25,-1.8754882,Laayoune-Sakia El Hamra
2018-01-16,27.75,-13.25,-2.3653057,Laayoune-Sakia El Hamra
2018-01-16,27.75,-12.75,-2.218316,Laayoune-Sakia El Hamra
2018-01-16,27.75,-12.25,-2.2894876,Laayoune-Sakia El Hamra
2018-01-16,27.75,-11.75,-2.3059044,Laayoune-Sakia El Hamra
2018-01-16,27.75,-11.25,-2.2658765,Guelmim-Oued Noun
2018-01-16,27.75,-10.75,-2.3421857,Guelmim-Oued Noun
2018-01-16,27.75,-10.25,-2.2885523,Guelmim-Oued Noun
2018-01-16,27.75,-9.75,-2.1416426,Guelmim-Oued Noun
2018-01-16,27.75,-9.25,-2.1240206,Guelmim-Oued Noun
2018-01-16,27.75,-8.75,-2.1377513,Guelmim-Oued Noun
2018-01-16,27.75,-8.25,-2.1961756,Guelmim-Oued Noun
2018-01-16,27.75,-7.75,-2.195751,Guelmim-Oued Noun
2018-01-16,27.75,-7.25,-2.2407603,Souss-Massa
2018-01-16,27.75,-6.75,-2.2087193,Souss-Massa
2018-01-16,27.75,-6.25,-2.1996226,Draa-Tafilalet
2018-01-16,27.75,-5.75,-2.2987628,Draa-Tafilalet
2018-01-16,27.75,-5.25,-2.2481837,Draa-Tafilalet
2018-01-16,27.75,-4.75,-2.2800148,Draa-Tafilalet
2018-01-16,27.75,-4.25,-2.304985,Draa-Tafilalet
2018-01-16,27.75,-3.75,-2.358508,Draa-Tafilalet
2018-01-16,27.75,-3.25,-2.1344335,Draa-Tafilalet
2018-01-16,27.75,-2.75,-2.3113146,Draa-Tafilalet
2018-01-16,27.75,-2.25,-2.2384298,Draa-Tafilalet
2018-01-16,27.75,-1.75,-2.1336517,Draa-Tafilalet
2018-01-16,27.75,-1.25,-2.1715627,Draa-Tafilalet
2018-01-16,28.25,-16.75,-1.8092195,Laayoune-Sakia El Hamra
2018-01-16,28.25,-16.25,-1.5525812,Laayoune-Sakia El Hamra
2018-01-16,28.25,-15.75,-1.5645562,Laayoune-Sakia El Hamra
2018-01-16,28.25,-15.25,-1.9407029,Laayoune-Sakia El Hamra
2018-01-16,28.25,-14.25,-2.0741916,Laayoune-Sakia El Hamra
2018-01-16,28.25,-13.75,-2.2939563,Laayoune-Sakia El Hamra
2018-01-16,28.25,-12.25,-2.3567092,Laayoune-Sakia El Hamra
2018-01-16,28.25,-11.75,-2.3538358,Laayoune-Sakia El Hamra
2018-01-16,28.25,-11.25,-2.2322335,Guelmim-Oued Noun
2018-01-16,28.25,-10.75,-2.1159072,Guelmim-Oued Noun
2018-01-16,28.25,-10.25,-2.12326,Guelmim-Oued Noun
2018-01-16,28.25,-9.75,-2.119294,Guelmim-Oued Noun
2018-01-16,28.25,-9.25,-2.1173553,Guelmim-Oued Noun
2018-01-16,28.25,-8.75,-2.120378,Guelmim-Oued Noun
2018-01-16,28.25,-8.25,-2.122752,Guelmim-Oued Noun
2018-01-16,28.25,-7.75,-2.1334636,Souss-Massa
2018-01-16,28.25,-7.25,-2.268336,Souss-Massa
2018-01-16,28.25,-6.75,-2.2794783,Souss-Massa
2018-01-16,28.25,-6.25,-2.2898195,Draa-Tafilalet
2018-01-16,28.25,-5.75,-2.306551,Draa-Tafilalet
2018-01-16,28.25,-5.25,-2.3313324,Draa-Tafilalet
2018-01-16,28.25,-4.75,-2.3462884,Draa-Tafilalet
2018-01-16,28.25,-4.25,-2.3213215,Draa-Tafilalet
2018-01-16,28.25,-3.75,-2.2971423,Draa-Tafilalet
2018-01-16,28.25,-3.25,-2.2494538,Draa-Tafilalet
2018-01-16,28.25,-2.75,-2.193319,Draa-Tafilalet
2018-01-16,28.25,-2.25,-2.2287452,Draa-Tafilalet
2018-01-16,28.25,-1.75,-2.0293922,Draa-Tafilalet
2018-01-16,28.25,-1.25,-2.0911996,Draa-Tafilalet
2018-01-16,28.75,-16.25,-1.6953804,Laayoune-Sakia El Hamra
2018-01-16,28.75,-13.75,-2.191511,Laayoune-Sakia El Hamra
2018-01-16,28.75,-11.25,-2.1239977,Guelmim-Oued Noun
2018-01-16,28.75,-10.75,-2.0154078,Guelmim-Oued Noun
2018-01-16,28.75,-10.25,-1.9932818,Guelmim-Oued Noun
2018-01-16,28.75,-9.75,-2.0290952,Guelmim-Oued Noun
2018-01-16,28.75,-9.25,-2.002751,Guelmim-Oued Noun
2018-01-16,28.75,-8.75,-2.0031846,Guelmim-Oued Noun
2018-01-16,28.75,-8.25,-2.0418327,Souss-Massa
2018-01-16,28.75,-7.75,-2.1846206,Souss-Massa
2018-01-16,28.75,-7.25,-2.1581097,Souss-Massa
2018-01-16,28.75,-6.75,-2.2731912,Souss-Massa
2018-01-16,28.75,-6.25,-2.2176952,Draa-Tafilalet
2018-01-16,28.75,-5.75,-2.2113225,Draa-Tafilalet
2018-01-16,28.75,-5.25,-2.260528,Draa-Tafilalet
2018-01-16,28.75,-4.75,-2.2110803,Draa-Tafilalet
2018-01-16,28.75,-4.25,-2.4230702,Draa-Tafilalet
2018-01-16,28.75,-3.75,-2.2382846,Draa-Tafilalet
2018-01-16,28.75,-3.25,-2.3207405,Draa-Tafilalet
2018-01-16,28.75,-2.75,-2.3325021,Draa-Tafilalet
2018-01-16,28.75,-2.25,-2.2694368,Draa-Tafilalet
2018-01-16,28.75,-1.75,-2.1457047,Draa-Tafilalet
2018-01-16,28.75,-1.25,-2.1238644,Draa-Tafilalet
2018-01-16,29.25,-13.75,-2.1467016,Laayoune-Sakia El Hamra
2018-01-16,29.25,-10.25,-1.7963725,Guelmim-Oued Noun
2018-01-16,29.25,-9.75,-1.7307625,Guelmim-Oued Noun
2018-01-16,29.25,-9.25,-1.723439,Guelmim-Oued Noun
2018-01-16,29.25,-8.75,-1.9698564,Souss-Massa
2018-01-16,29.25,-8.25,-2.0523229,Souss-Massa
2018-01-16,29.25,-7.75,-2.1606965,Souss-Massa
2018-01-16,29.25,-7.25,-2.1708474,Souss-Massa
2018-01-16,29.25,-6.75,-2.2354658,Souss-Massa
2018-01-16,29.25,-6.25,-2.1976762,Draa-Tafilalet
2018-01-16,29.25,-5.75,-2.2013788,Draa-Tafilalet
2018-01-16,29.25,-5.25,-2.2194486,Draa-Tafilalet
2018-01-16,29.25,-4.75,-2.309267,Draa-Tafilalet
2018-01-16,29.25,-4.25,-2.33953,Draa-Tafilalet
2018-01-16,29.25,-3.75,-2.26703,Draa-Tafilalet
2018-01-16,29.25,-3.25,-2.3479648,Draa-Tafilalet
2018-01-16,29.25,-2.75,-2.180677,Draa-Tafilalet
2018-01-16,29.25,-2.25,-2.2799146,Draa-Tafilalet
2018-01-16,29.25,-1.75,-2.2798688,Draa-Tafilalet
2018-01-16,29.25,-1.25,-2.3432937,Draa-Tafilalet
2018-01-16,29.75,-10.25,-1.9067577,Guelmim-Oued Noun
2018-01-16,29.75,-9.75,-1.7337449,Guelmim-Oued Noun
2018-01-16,29.75,-9.25,-1.6879345,Souss-Massa
2018-01-16,29.75,-8.75,-1.5488225,Souss-Massa
2018-01-16,29.75,-8.25,-1.8734825,Souss-Massa
2018-01-16,29.75,-7.75,-2.1995697,Souss-Massa
2018-01-16,29.75,-7.25,-2.2066324,Souss-Massa
2018-01-16,29.75,-6.75,-2.263993,Draa-Tafilalet
2018-01-16,29.75,-6.25,-2.3034694,Draa-Tafilalet
2018-01-16,29.75,-5.75,-2.2065501,Draa-Tafilalet
2018-01-16,29.75,-5.25,-2.2213545,Draa-Tafilalet
2018-01-16,29.75,-4.75,-2.324269,Draa-Tafilalet
2018-01-16,29.75,-4.25,-2.279673,Draa-Tafilalet
2018-01-16,29.75,-3.75,-2.284364,Draa-Tafilalet
2018-01-16,29.75,-3.25,-2.300132,Draa-Tafilalet
2018-01-16,29.75,-2.75,-2.246741,Draa-Tafilalet
2018-01-16,29.75,-2.25,-2.3935544,Draa-Tafilalet
2018-01-16,29.75,-1.75,-2.2958083,Draa-Tafilalet
2018-01-16,29.75,-1.25,-2.2045522,Oriental
2018-01-16,30.25,-9.75,-2.0126364,Guelmim-Oued Noun
2018-01-16,30.25,-9.25,-1.7653061,Souss-Massa
2018-01-16,30.25,-8.75,-1.8239957,Souss-Massa
2018-01-16,30.25,-8.25,-1.8541176,Souss-Massa
2018-01-16,30.25,-7.75,-1.7153081,Souss-Massa
2018-01-16,30.25,-7.25,-2.1030524,Souss-Massa
2018-01-16,30.25,-6.75,-2.23394,Draa-Tafilalet
2018-01-16,30.25,-6.25,-2.1950517,Draa-Tafilalet
2018-01-16,30.25,-5.75,-2.2652042,Draa-Tafilalet
2018-01-16,30.25,-5.25,-2.1069586,Draa-Tafilalet
2018-01-16,30.25,-4.75,-2.2401028,Draa-Tafilalet
2018-01-16,30.25,-4.25,-2.169476,Draa-Tafilalet
2018-01-16,30.25,-3.75,-2.2282043,Draa-Tafilalet
2018-01-16,30.25,-3.25,-2.0974336,Draa-Tafilalet
2018-01-16,30.25,-2.75,-2.3651717,Draa-Tafilalet
2018-01-16,30.25,-2.25,-2.2912028,Draa-Tafilalet
2018-01-16,30.25,-1.75,-2.2890527,Oriental
2018-01-16,30.25,-1.25,-2.2796834,Oriental
2018-01-16,30.75,-9.75,-1.5062014,Souss-Massa
2018-01-16,30.75,-9.25,-1.6007223,Souss-Massa
2018-01-16,30.75,-8.75,-1.6933336,Souss-Massa
2018-01-16,30.75,-8.25,-1.8144103,Souss-Massa
2018-01-16,30.75,-7.75,-1.506786,Souss-Massa
2018-01-16,30.75,-7.25,-1.8476907,Marrakech-Safi
2018-01-16,30.75,-6.75,-2.1568615,Draa-Tafilalet
2018-01-16,30.75,-6.25,-2.0992024,Draa-Tafilalet
2018-01-16,30.75,-5.75,-2.0234458,Draa-Tafilalet
2018-01-16,30.75,-5.25,-2.0024903,Draa-Tafilalet
2018-01-16,30.75,-4.75,-2.116697,Draa-Tafilalet
2018-01-16,30.75,-4.25,-2.1781616,Draa-Tafilalet
2018-01-16,30.75,-3.75,-2.3006206,Draa-Tafilalet
2018-01-16,30.75,-3.25,-2.3708098,Draa-Tafilalet
2018-01-16,30.75,-2.75,-2.414297,Draa-Tafilalet
2018-01-16,30.75,-2.25,-2.279397,Oriental
2018-01-16,30.75,-1.75,-2.2749903,Oriental
2018-01-16,30.75,-1.25,-2.2732155,Oriental
2018-01-16,31.25,-9.75,-1.3858944,Souss-Massa
2018-01-16,31.25,-9.25,-1.4140366,Souss-Massa
2018-01-16,31.25,-8.75,-1.5752625,Marrakech-Safi
2018-01-16,31.25,-8.25,-1.4662528,Marrakech-Safi
2018-01-16,31.25,-7.75,-1.320832,Marrakech-Safi
2018-01-16,31.25,-7.25,-1.4253771,Marrakech-Safi
2018-01-16,31.25,-6.75,-1.4207206,Beni Mellal-Khenifra
2018-01-16,31.25,-6.25,-1.6193994,Draa-Tafilalet
2018-01-16,31.25,-5.75,-1.7666718,Draa-Tafilalet
2018-01-16,31.25,-5.25,-1.8442814,Draa-Tafilalet
2018-01-16,31.25,-4.75,-1.9769126,Draa-Tafilalet
2018-01-16,31.25,-4.25,-2.0314643,Draa-Tafilalet
2018-01-16,31.25,-3.75,-2.2254345,Draa-Tafilalet
2018-01-16,31.25,-3.25,-2.4511251,Draa-Tafilalet
2018-01-16,31.25,-2.75,-2.424702,Draa-Tafilalet
2018-01-16,31.25,-2.25,-2.4440293,Oriental
2018-01-16,31.25,-1.75,-2.401348,Oriental
2018-01-16,31.25,-1.25,-2.2781622,Oriental
2018-01-16,31.75,-9.75,-1.5113493,Marrakech-Safi
2018-01-16,31.75,-9.25,-1.3729545,Marrakech-Safi
2018-01-16,31.75,-8.75,-1.536308,Marrakech-Safi
2018-01-16,31.75,-8.25,-1.5438634,Marrakech-Safi
2018-01-16,31.75,-7.75,-1.6240393,Marrakech-Safi
2018-01-16,31.75,-7.25,-1.501364,Marrakech-Safi
2018-01-16,31.75,-6.75,-1.4410901,Beni Mellal-Khenifra
2018-01-16,31.75,-6.25,-1.3528837,Beni Mellal-Khenifra
2018-01-16,31.75,-5.75,-1.4521724,Beni Mellal-Khenifra
2018-01-16,31.75,-5.25,-1.5848649,Draa-Tafilalet
2018-01-16,31.75,-4.75,-1.8374182,Draa-Tafilalet
2018-01-16,31.75,-4.25,-1.9466563,Draa-Tafilalet
2018-01-16,31.75,-3.75,-2.141346,Draa-Tafilalet
2018-01-16,31.75,-3.25,-2.3103025,Draa-Tafilalet
2018-01-16,31.75,-2.75,-2.4949973,Oriental
2018-01-16,31.75,-2.25,-2.5229483,Oriental
2018-01-16,31.75,-1.75,-2.428803,Oriental
2018-01-16,31.75,-1.25,-2.3956258,Oriental
2018-01-16,32.25,-9.25,-1.2652646,Marrakech-Safi
2018-01-16,32.25,-8.75,-1.4295052,Marrakech-Safi
2018-01-16,32.25,-8.25,-1.4466673,Marrakech-Safi
2018-01-16,32.25,-7.75,-1.4906282,Marrakech-Safi
2018-01-16,32.25,-7.25,-1.5058641,Beni Mellal-Khenifra
2018-01-16,32.25,-6.75,-1.5718918,Beni Mellal-Khenifra
2018-01-16,32.25,-6.25,-1.5284972,Beni Mellal-Khenifra
2018-01-16,32.25,-5.75,-1.4449711,Beni Mellal-Khenifra
2018-01-16,32.25,-5.25,-1.4606636,Beni Mellal-Khenifra
2018-01-16,32.25,-4.75,-1.643846,Draa-Tafilalet
2018-01-16,32.25,-4.25,-1.8792437,Fes-Meknes
2018-01-16,32.25,-3.75,-2.0804207,Fes-Meknes
2018-01-16,32.25,-3.25,-2.4078045,Oriental
2018-01-16,32.25,-2.75,-2.4697459,Oriental
2018-01-16,32.25,-2.25,-2.490736,Oriental
2018-01-16,32.25,-1.75,-2.4985292,Oriental
2018-01-16,32.25,-1.25,-2.5112116,Oriental
2018-01-16,32.75,-16.75,-0.54285693,Laayoune-Sakia El Hamra
2018-01-16,32.75,-9.25,-1.2927753,Marrakech-Safi
2018-01-16,32.75,-8.75,-1.3176332,Marrakech-Safi
2018-01-16,32.75,-8.25,-1.3993962,Casablanca-Settat
2018-01-16,32.75,-7.75,-1.4456332,Casablanca-Settat
2018-01-16,32.75,-7.25,-1.4946048,Casablanca-Settat
2018-01-16,32.75,-6.75,-1.5508615,Beni Mellal-Khenifra
2018-01-16,32.75,-6.25,-1.5057619,Beni Mellal-Khenifra
2018-01-16,32.75,-5.75,-1.4404233,Beni Mellal-Khenifra
2018-01-16,32.75,-5.25,-1.3658191,Beni Mellal-Khenifra
2018-01-16,32.75,-4.75,-1.7516128,Fes-Meknes
2018-01-16,32.75,-4.25,-1.9828717,Fes-Meknes
2018-01-16,32.75,-3.75,-2.1949122,Fes-Meknes
2018-01-16,32.75,-3.25,-2.3673368,Oriental
2018-01-16,32.75,-2.75,-2.6112359,Oriental
2018-01-16,32.75,-2.25,-2.5301607,Oriental
2018-01-16,32.75,-1.75,-2.5342593,Oriental
2018-01-16,32.75,-1.25,-2.4820874,Oriental
2018-01-16,33.25,-8.75,-1.3185955,Casablanca-Settat
2018-01-16,33.25,-8.25,-1.3590747,Casablanca-Settat
2018-01-16,33.25,-7.75,-1.3979872,Casablanca-Settat
2018-01-16,33.25,-7.25,-1.4477584,Casablanca-Settat
2018-01-16,33.25,-6.75,-1.4826245,Rabat-Sale-Kenitra
2018-01-16,33.25,-6.25,-1.4388688,Beni Mellal-Khenifra
2018-01-16,33.25,-5.75,-1.3333509,Beni Mellal-Khenifra
2018-01-16,33.25,-5.25,-1.2538092,Fes-Meknes
2018-01-16,33.25,-4.75,-1.6735296,Fes-Meknes
2018-01-16,33.25,-4.25,-1.9644345,Fes-Meknes
2018-01-16,33.25,-3.75,-2.0543027,Fes-Meknes
2018-01-16,33.25,-3.25,-2.2004852,Oriental
2018-01-16,33.25,-2.75,-2.40612,Oriental
2018-01-16,33.25,-2.25,-2.4920235,Oriental
2018-01-16,33.25,-1.75,-2.4517074,Oriental
2018-01-16,33.25,-1.25,-2.4755597,Oriental
2018-01-16,33.75,-7.75,-1.4021385,Casablanca-Settat
2018-01-16,33.75,-7.25,-1.3382294,Casablanca-Settat
2018-01-16,33.75,-6.75,-1.4056655,Rabat-Sale-Kenitra
2018-01-16,33.75,-6.25,-1.4108835,Rabat-Sale-Kenitra
2018-01-16,33.75,-5.75,-1.3958207,Rabat-Sale-Kenitra
2018-01-16,33.75,-5.25,-1.5058453,Fes-Meknes
2018-01-16,33.75,-4.75,-1.7363646,Fes-Meknes
2018-01-16,33.75,-4.25,-1.9650403,Fes-Meknes
2018-01-16,33.75,-3.75,-2.0565321,Fes-Meknes
2018-01-16,33.75,-3.25,-2.2163653,Oriental
2018-01-16,33.75,-2.75,-2.4420714,Oriental
2018-01-16,33.75,-2.25,-2.4346466,Oriental
2018-01-16,33.75,-1.75,-2.4661088,Oriental
2018-01-16,33.75,-1.25,-2.4492013,Oriental
2018-01-16,34.25,-6.75,-1.5260619,Rabat-Sale-Kenitra
2018-01-16,34.25,-6.25,-1.4574829,Rabat-Sale-Kenitra
2018-01-16,34.25,-5.75,-1.5428444,Tanger-Tetouan-Al Hoceima
2018-01-16,34.25,-5.25,-1.6183294,Fes-Meknes
2018-01-16,34.25,-4.75,-1.771686,Fes-Meknes
2018-01-16,34.25,-4.25,-1.8541908,Fes-Meknes
2018-01-16,34.25,-3.75,-2.0935514,Fes-Meknes
2018-01-16,34.25,-3.25,-2.1708326,Oriental
2018-01-16,34.25,-2.75,-2.395594,Oriental
2018-01-16,34.25,-2.25,-2.4834874,Oriental
2018-01-16,34.25,-1.75,-2.4333696,Oriental
2018-01-16,34.25,-1.25,-2.4121265,Oriental
2018-01-16,34.75,-6.25,-1.3485599,Rabat-Sale-Kenitra
2018-01-16,34.75,-5.75,-1.4973217,Tanger-Tetouan-Al Hoceima
2018-01-16,34.75,-5.25,-1.5554897,Tanger-Tetouan-Al Hoceima
2018-01-16,34.75,-4.75,-1.7063739,Tanger-Tetouan-Al Hoceima
2018-01-16,34.75,-4.25,-1.9448214,Fes-Meknes
2018-01-16,34.75,-3.75,-2.1923547,Fes-Meknes
2018-01-16,34.75,-3.25,-2.136108,Oriental
2018-01-16,34.75,-2.75,-2.2303264,Oriental
2018-01-16,34.75,-2.25,-2.4757943,Oriental
2018-01-16,34.75,-1.75,-2.4412282,Oriental
2018-01-16,34.75,-1.25,-2.391586,Oriental
2018-01-16,35.25,-6.25,-1.4436345,Tanger-Tetouan-Al Hoceima
2018-01-16,35.25,-5.75,-1.3101332,Tanger-Tetouan-Al Hoceima
2018-01-16,35.25,-5.25,-1.6233635,Tanger-Tetouan-Al Hoceima
2018-01-16,35.25,-4.75,-1.8653085,Tanger-Tetouan-Al Hoceima
2018-01-16,35.25,-4.25,-2.1244833,Tanger-Tetouan-Al Hoceima
2018-01-16,35.25,-3.75,-2.3208976,Tanger-Tetouan-Al Hoceima
2018-01-16,35.25,-3.25,-2.2718914,Oriental
2018-01-16,35.25,-2.75,-2.2697945,Oriental
2018-01-16,35.25,-2.25,-2.4395301,Oriental
2018-01-16,35.25,-1.75,-2.329798,Oriental
2018-01-16,35.25,-1.25,-2.4559798,Oriental
2018-01-16,35.75,-5.75,-1.5072272,Tanger-Tetouan-Al Hoceima
2018-01-16,35.75,-5.25,-2.152184,Tanger-Tetouan-Al Hoceima
2018-01-16,35.75,-1.25,-2.535012,Oriental
2018-02-15,27.25,-13.25,-2.0586274,Laayoune-Sakia El Hamra
2018-02-15,27.25,-12.75,-2.068105,Laayoune-Sakia El Hamra
2018-02-15,27.25,-12.25,-2.0508504,Laayoune-Sakia El Hamra
2018-02-15,27.25,-11.75,-1.9864607,Laayoune-Sakia El Hamra
2018-02-15,27.25,-11.25,-1.9654533,Laayoune-Sakia El Hamra
2018-02-15,27.25,-10.75,-2.0627456,Guelmim-Oued Noun
2018-02-15,27.25,-10.25,-2.0173645,Guelmim-Oued Noun
2018-02-15,27.25,-9.75,-2.0241776,Guelmim-Oued Noun
2018-02-15,27.25,-9.25,-2.0697007,Guelmim-Oued Noun
2018-02-15,27.25,-8.75,-2.0626101,Guelmim-Oued Noun
2018-02-15,27.25,-8.25,-2.0513551,Guelmim-Oued Noun
2018-02-15,27.25,-7.75,-2.1559863,Guelmim-Oued Noun
2018-02-15,27.25,-7.25,-2.1317477,Guelmim-Oued Noun
2018-02-15,27.25,-6.75,-2.164552,Souss-Massa
2018-02-15,27.25,-6.25,-2.1787763,Draa-Tafilalet
2018-02-15,27.25,-5.75,-2.1352966,Draa-Tafilalet
2018-02-15,27.25,-5.25,-2.0688794,Draa-Tafilalet
2018-02-15,27.25,-4.75,-2.0905304,Draa-Tafilalet
2018-02-15,27.25,-4.25,-2.1815426,Draa-Tafilalet
2018-02-15,27.25,-3.75,-2.1948142,Draa-Tafilalet
2018-02-15,27.25,-3.25,-2.0817568,Draa-Tafilalet
2018-02-15,27.25,-2.75,-2.0990846,Draa-Tafilalet
2018-02-15,27.25,-2.25,-2.0636487,Draa-Tafilalet
2018-02-15,27.25,-1.75,-1.887221,Draa-Tafilalet
2018-02-15,27.25,-1.25,-1.946683,Draa-Tafilalet
2018-02-15,27.75,-15.75,-0.9266641,Laayoune-Sakia El Hamra
2018-02-15,27.75,-15.25,-1.2946627,Laayoune-Sakia El Hamra
2018-02-15,27.75,-13.25,-2.0410817,Laayoune-Sakia El Hamra
2018-02-15,27.75,-12.75,-1.9705552,Laayoune-Sakia El Hamra
2018-02-15,27.75,-12.25,-2.0557837,Laayoune-Sakia El Hamra
2018-02-15,27.75,-11.75,-2.089443,Laayoune-Sakia El Hamra
2018-02-15,27.75,-11.25,-2.057554,Guelmim-Oued Noun
2018-02-15,27.75,-10.75,-2.1750965,Guelmim-Oued Noun
2018-02-15,27.75,-10.25,-2.086719,Guelmim-Oued Noun
2018-02-15,27.75,-9.75,-1.9890352,Guelmim-Oued Noun
2018-02-15,27.75,-9.25,-1.9891136,Guelmim-Oued Noun
2018-02-15,27.75,-8.75,-2.0234256,Guelmim-Oued Noun
2018-02-15,27.75,-8.25,-2.1692696,Guelmim-Oued Noun
2018-02-15,27.75,-7.75,-2.1567206,Guelmim-Oued Noun
2018-02-15,27.75,-7.25,-2.183625,Souss-Massa
2018-02-15,27.75,-6.75,-2.1531901,Souss-Massa
2018-02-15,27.75,-6.25,-2.1486926,Draa-Tafilalet
2018-02-15,27.75,-5.75,-2.2063243,Draa-Tafilalet
2018-02-15,27.75,-5.25,-2.1489189,Draa-Tafilalet
2018-02-15,27.75,-4.75,-2.2094338,Draa-Tafilalet
2018-02-15,27.75,-4.25,-2.183667,Draa-Tafilalet
2018-02-15,27.75,-3.75,-2.226336,Draa-Tafilalet
2018-02-15,27.75,-3.25,-1.9991233,Draa-Tafilalet
2018-02-15,27.75,-2.75,-2.1683903,Draa-Tafilalet
2018-02-15,27.75,-2.25,-2.0511,Draa-Tafilalet
2018-02-15,27.75,-1.75,-1.9664963,Draa-Tafilalet
2018-02-15,27.75,-1.25,-2.0257077,Draa-Tafilalet
2018-02-15,28.25,-16.75,-1.0151979,Laayoune-Sakia El Hamra
2018-02-15,28.25,-16.25,-0.9139487,Laayoune-Sakia El Hamra
2018-02-15,28.25,-15.75,-0.8842352,Laayoune-Sakia El Hamra
2018-02-15,28.25,-15.25,-1.2907193,Laayoune-Sakia El Hamra
2018-02-15,28.25,-14.25,-1.4588466,Laayoune-Sakia El Hamra
2018-02-15,28.25,-13.75,-1.8024864,Laayoune-Sakia El Hamra
2018-02-15,28.25,-12.25,-2.1197195,Laayoune-Sakia El Hamra
2018-02-15,28.25,-11.75,-2.1295922,Laayoune-Sakia El Hamra
2018-02-15,28.25,-11.25,-2.0566247,Guelmim-Oued Noun
2018-02-15,28.25,-10.75,-2.014784,Guelmim-Oued Noun
2018-02-15,28.25,-10.25,-1.9974315,Guelmim-Oued Noun
2018-02-15,28.25,-9.75,-2.0024028,Guelmim-Oued Noun
2018-02-15,28.25,-9.25,-2.1051373,Guelmim-Oued Noun
2018-02-15,28.25,-8.75,-2.0958586,Guelmim-Oued Noun
2018-02-15,28.25,-8.25,-2.0963194,Guelmim-Oued Noun
2018-02-15,28.25,-7.75,-2.0595949,Souss-Massa
2018-02-15,28.25,-7.25,-2.2354903,Souss-Massa
2018-02-15,28.25,-6.75,-2.1894794,Souss-Massa
2018-02-15,28.25,-6.25,-2.2427225,Draa-Tafilalet
2018-02-15,28.25,-5.75,-2.1969295,Draa-Tafilalet
2018-02-15,28.25,-5.25,-2.2145755,Draa-Tafilalet
2018-02-15,28.25,-4.75,-2.2244568,Draa-Tafilalet
2018-02-15,28.25,-4.25,-2.1974413,Draa-Tafilalet
2018-02-15,28.25,-3.75,-2.1570208,Draa-Tafilalet
2018-02-15,28.25,-3.25,-2.0866618,Draa-Tafilalet
2018-02-15,28.25,-2.75,-2.0488508,Draa-Tafilalet
2018-02-15,28.25,-2.25,-2.0466268,Draa-Tafilalet
2018-02-15,28.25,-1.75,-1.8416321,Draa-Tafilalet
2018-02-15,28.25,-1.25,-1.9310198,Draa-Tafilalet
2018-02-15,28.75,-16.25,-1.0853581,Laayoune-Sakia El Hamra
2018-02-15,28.75,-13.75,-1.6755002,Laayoune-Sakia El Hamra
2018-02-15,28.75,-11.25,-1.9931971,Guelmim-Oued Noun
2018-02-15,28.75,-10.75,-1.9132931,Guelmim-Oued Noun
2018-02-15,28.75,-10.25,-1.9330992,Guelmim-Oued Noun
2018-02-15,28.75,-9.75,-1.9955567,Guelmim-Oued Noun
2018-02-15,28.75,-9.25,-2.0217495,Guelmim-Oued Noun
2018-02-15,28.75,-8.75,-1.9777988,Guelmim-Oued Noun
2018-02-15,28.75,-8.25,-2.0506327,Souss-Massa
2018-02-15,28.75,-7.75,-2.1596055,Souss-Massa
2018-02-15,28.75,-7.25,-2.1422439,Souss-Massa
2018-02-15,28.75,-6.75,-2.2507036,Souss-Massa
2018-02-15,28.75,-6.25,-2.1325254,Draa-Tafilalet
2018-02-15,28.75,-5.75,-2.1140482,Draa-Tafilalet
2018-02-15,28.75,-5.25,-2.1704202,Draa-Tafilalet
2018-02-15,28.75,-4.75,-2.1183083,Draa-Tafilalet
