firm_id,year,sector,carbon_cost_low_kMAD,carbon_cost_mid_kMAD,carbon_cost_high_kMAD,carbon_burden_low,carbon_burden_mid,carbon_burden_high,zscore,zscore_carbon_low,zscore_carbon_mid,zscore_carbon_high,in_distress,distress_carbon_low,distress_carbon_mid,distress_carbon_high
MAR038,2024,Transport & Logistique,2595990.6442125,5191981.288425,7787971.932637501,0.064125,0.12825,0.19237500000000002,10.989537647931318,10.777925147931319,10.566312647931317,10.354700147931318,0,0,0,0
MAR039,2019,Chimie & Parachimie,68750188.40616076,137500376.8123215,206250565.21848226,0.073275,0.14655,0.21982500000000002,6.003184751705368,5.761377251705368,5.519569751705368,5.277762251705369,0,0,0,0
MAR039,2020,Chimie & Parachimie,120247.29539550001,240494.59079100002,360741.8861865,0.073275,0.14655,0.21982500000000002,9.300039759242551,9.058232259242551,8.816424759242551,8.574617259242551,0,0,0,0
MAR039,2021,Chimie & Parachimie,6.851285775000001,13.702571550000002,20.553857325000003,0.073275,0.14655,0.21982500000000002,2.331693053802928,2.0898855538029277,1.848078053802928,1.6062705538029278,0,0,0,1
MAR039,2022,Chimie & Parachimie,7.87281255,15.7456251,23.61843765,0.073275,0.14655,0.21982500000000002,6.0000354626915,5.7582279626915,5.516420462691499,5.274612962691499,0,0,0,0
MAR039,2023,Chimie & Parachimie,26.144520000000004,52.28904000000001,78.43356000000001,0.073275,0.14655,0.21982500000000002,4.842616513345974,4.600809013345974,4.359001513345974,4.117194013345975,0,0,0,0
MAR039,2024,Chimie & Parachimie,58215275307.47558,116430550614.95116,174645825922.42673,0.073275,0.14655,0.219825,0.7311111111111117,0.4893036111111117,0.2474961111111117,0.005688611111111741,1,1,1,1
MAR040,2020,Chimie & Parachimie,132621621.41162775,265243242.8232555,397864864.23488325,0.073275,0.14655,0.219825,12.600159230177866,12.358351730177866,12.116544230177865,11.874736730177865,0,0,0,0
MAR040,2021,Chimie & Parachimie,6.851285775000001,13.702571550000002,20.553857325000003,0.073275,0.14655,0.21982500000000002,4.9356075268817206,4.69380002688172,4.45199252688172,4.210185026881721,0,0,0,0
MAR040,2022,Chimie & Parachimie,7.87281255,15.7456251,23.61843765,0.073275,0.14655,0.21982500000000002,13.55098139701699,13.30917389701699,13.06736639701699,12.82555889701699,0,0,0,0
